event,x_pos,y_pos,z_pos,trk_index
9,141.62023838172303,88.50159930544216,-17.0,3
10,90.80469936166374,107.62585622723206,0.0,1
10,81.86959239694635,84.03860165746916,-8.5,1
10,72.91360999245101,60.45329039000319,-17.0,1
10,34.81864332534204,75.02284602191109,0.0,2
10,54.7305242740115,60.9690380989827,-8.5,2
10,74.64830020366226,46.90903969974232,-17.0,2
10,69.15872945220147,48.07587289305106,-8.5,3
10,11.290735324947246,64.12948240631361,-17.0,3
11,0.07996343736163468,7.6040953431934755,0.0,1
11,70.8626216627631,5.959426598599878,-8.5,1
11,141.6375297417829,4.299668349990154,-17.0,1
11,41.017534026404725,92.69073596013314,0.0,2
11,86.77359132164315,91.0058508200674,-8.5,2
11,132.51587426285087,89.33257430726259,-17.0,2
11,55.52750256433475,3.9084171973617114,0.0,3
11,44.368002830916424,4.394422729827789,-8.5,3
11,33.21732715210965,4.869842818310527,-17.0,3
12,7.201416434910586,61.736877537497286,0.0,1
12,146.84258307763952,117.67070123442143,0.0,2
12,77.25325683617955,78.92386722916665,-8.5,2
12,7.656855992367244,40.17839222464808,-17.0,2
12,32.563415387081335,82.82156982637318,-8.5,3
12,44.1332821719161,99.7269947884482,-17.0,3
13,13.021147635075094,11.288211390541834,0.0,1
13,42.24522494790801,16.92446198965699,-17.0,1
13,19.030670578828293,145.34798012939248,0.0,2
13,148.05491838016957,59.03926875977748,-17.0,2
13,56.48295237357879,2.1549379802214457,0.0,3
13,130.67095486081945,59.13717767493338,-17.0,3
14,65.45260842633728,73.02546592988692,-8.5,1
14,116.9131308673103,7.132141989845788,-17.0,1
14,56.46105044356237,20.643763330443925,0.0,2
14,46.50568207450593,112.79826453349175,-17.0,2
14,2.7024698803579255,51.20144942540246,0.0,3
14,53.705344913227414,95.03991234552379,-8.5,3
15,33.93659777014118,73.99434615450001,0.0,1
15,60.826342125351225,76.66986245277647,-8.5,1
15,87.74634226473736,79.32268475581148,-17.0,1
15,73.91286924310083,89.46999637999872,-8.5,2
15,30.934103974272883,147.0947201235666,-17.0,2
15,117.73713198306532,134.3036320982754,0.0,3
15,92.24768629562544,113.45111883203734,-8.5,3
15,66.74464641058618,92.60589639901308,-17.0,3
16,97.20739060798027,56.20427597083317,0.0,1
16,94.58820737751978,76.67590302682352,-8.5,1
16,91.97319056899828,97.14817330657483,-17.0,1
16,13.61708149574478,50.77019704623266,0.0,2
16,7.274597805749604,27.135487548772723,-8.5,2
16,0.9294378585668089,3.513001744086577,-17.0,2
16,108.932710814489,25.02181181491032,0.0,3
16,84.550835639121,110.50803799760482,-17.0,3
17,57.836282320629145,109.01585742272927,0.0,2
17,49.67487626183721,124.13481476993132,-8.5,2
17,117.12832514281767,72.39983241514729,0.0,3
17,7.243753372393815,53.25465025809763,-17.0,3
18,20.611750078463515,93.13584824871859,0.0,1
18,19.091851255675245,109.66237306344091,-8.5,1
18,17.582332872075295,126.18406393457572,-17.0,1
18,106.31084835482635,53.880893551820144,0.0,2
18,121.78169366829854,57.53628485779686,-8.5,2
18,137.25948356180598,61.1849586959566,-17.0,2
19,130.8530186161883,27.253245625943055,0.0,1
19,71.02654171047303,70.59665466184907,-8.5,1
19,11.204432499486812,113.9485822656971,-17.0,1
19,21.34447175789683,120.90823109598821,0.0,2
19,49.32370236553516,16.486830373012644,-17.0,2
19,84.89243972028137,8.809756118764168,0.0,3
19,93.53394713650435,18.687939049992174,-8.5,3
19,102.19297447173312,28.560484901167094,-17.0,3
20,124.42219019261996,18.811954528153155,0.0,1
20,90.77774964648977,19.758561704795117,-8.5,1
20,57.13287687632539,20.705290797919872,-17.0,1
20,38.16131569440109,2.7231923731758894,0.0,2
20,54.995145344176336,39.06375132621253,-8.5,2
20,71.83211784021952,75.40588394563655,-17.0,2
20,25.543828220860334,120.3556962719413,0.0,3
20,85.09103411433591,122.93203586967005,-8.5,3
20,144.6086979646618,125.51261031663468,-17.0,3
21,137.0878914617469,75.76640607209411,0.0,1
21,109.47043155228775,74.99418096125703,-8.5,1
21,81.84995710709853,74.2314957487386,-17.0,1
21,143.6030619399673,27.795625810387158,0.0,2
21,110.19316987961155,110.86814482562338,-17.0,2
21,136.61450517767162,124.04410488838688,0.0,3
21,91.04781103568652,116.23973371348698,-8.5,3
21,45.485204159071216,108.4359275518914,-17.0,3
22,5.049426745100779,22.586598418934216,0.0,1
22,60.66194045083005,54.80266652464171,0.0,2
22,102.37935114487532,78.2221938429712,-8.5,2
22,99.69735937941746,10.085148789203148,0.0,3
22,56.94034110436506,64.65035042473359,-8.5,3
22,14.186987529012622,119.2164277899911,-17.0,3
23,9.958131216017053,88.51237935327201,0.0,1
23,44.221241450865996,72.32744596559067,-8.5,1
23,63.923242918600145,79.89419151386937,-8.5,2
23,105.11108414733903,78.69614491847554,-17.0,2
23,142.85677998838088,63.160577337711764,0.0,3
23,127.52151669821698,64.51997718822132,-8.5,3
24,95.21537090157524,78.56005935516703,0.0,1
24,82.84673269817208,90.07264604129688,-8.5,1
24,50.5517261739184,51.59191667390104,0.0,2
24,145.41188983959066,85.95177357737246,-17.0,2
24,43.500107988244984,8.118872340573722,0.0,3
24,93.49957318471716,27.236215406302385,-8.5,3
24,143.4955043599911,46.364747165432924,-17.0,3
25,3.5402815462175394,89.54231714848015,0.0,1
25,46.17357749799873,119.11981065052872,-8.5,1
25,88.80978874870443,148.697303869295,-17.0,1
25,48.53636660356995,75.7371448566191,0.0,2
25,83.5625101817075,84.6379121601165,-8.5,2
25,118.60738576711721,93.53770251527573,-17.0,2
25,30.047881237954382,27.321303336992,0.0,3
25,62.961675072060565,25.61448872426647,-8.5,3
25,95.90290954006245,23.895634629024194,-17.0,3
26,84.8966450386032,56.28997076567503,0.0,2
26,83.26695197035836,28.80623871585554,-8.5,2
26,81.65411741613492,1.3159152443571462,-17.0,2
26,145.38252390932433,76.1287409914739,0.0,3
26,126.77835171553366,47.08152145678781,-8.5,3
26,108.18516212325639,18.038254964546407,-17.0,3
27,66.81180940239706,99.96532782027776,0.0,1
27,58.32245711058415,117.18956997160144,-8.5,1
27,49.813499576499716,134.41746274838889,-17.0,1
27,1.17037907880923,24.83109470489351,0.0,2
27,72.91319579557545,14.650938346752381,-8.5,2
27,101.69057587014649,36.84448750028485,0.0,3
27,53.417978956825124,78.15981507760915,-8.5,3
27,5.159487838326301,119.49213610317594,-17.0,3
28,116.93935274047678,114.81627158320968,0.0,1
28,89.01440248016108,81.40991366804987,-8.5,1
28,61.08000834458567,48.01147516507469,-17.0,1
28,61.70755372949379,53.688530576482094,0.0,2
28,7.087329832042014,93.56751359134934,-17.0,2
28,103.17624736792939,9.080701188290856,0.0,3
28,124.74833653047791,60.694196217257165,-8.5,3
28,146.33873058675417,112.31869865535603,-17.0,3
29,24.92548636124307,96.09959530542734,0.0,1
29,52.527920773094024,46.53701962186632,0.0,2
29,88.18897935935756,96.76995905693505,-8.5,2
29,123.87443714995206,147.01992659274038,-17.0,2
29,76.95501357056479,74.45718986838851,-8.5,3
29,17.059200643007735,82.96168324383275,-17.0,3
30,46.54602979892832,58.01461228188814,0.0,1
30,57.521674687016834,98.52571699374809,-8.5,1
30,16.94628922807631,57.35615180587489,0.0,2
30,49.925749079767776,35.36297001488444,-17.0,2
30,24.79529045692656,91.89627425765438,-8.5,3
30,14.015205923495692,53.22351120652928,-17.0,3
31,97.8660658073437,36.33407383491531,0.0,1
31,110.04825641999552,59.67744082762334,-8.5,2
31,72.44722232636168,84.8114237617106,-17.0,2
31,22.974249920432605,116.07832753803551,0.0,3
31,86.20047867006295,105.36595070027927,-8.5,3
31,149.4292694850963,94.6460385292575,-17.0,3
32,14.674902429678102,63.22828601659577,0.0,1
32,54.68786548102283,44.84292259865561,-8.5,1
32,94.70572389909483,26.470523216360675,-17.0,1
32,36.466949421054004,122.20718272496514,0.0,2
32,141.9330726899629,12.037229198062374,-17.0,2
32,148.7490919804133,142.61183634486036,0.0,3
32,87.48659403651027,86.55060684351822,-8.5,3
33,17.134755107060204,116.03083397690823,0.0,1
33,27.098883209154987,129.97071125320406,-8.5,1
33,37.072747271065566,143.89526545400568,-17.0,1
33,60.876116778708045,89.6568167845214,-8.5,2
33,11.990274806555934,113.73298529150951,-17.0,2
33,103.46552817476568,5.753007639608182,0.0,3
33,89.19679086932875,19.962852391937613,-8.5,3
34,15.68191849679638,144.34210737491486,0.0,1
34,78.34683706002059,76.57413795736512,-8.5,1
34,141.00277615855902,8.820058729903904,-17.0,1
34,8.46598805737523,84.39122321841548,0.0,2
34,54.10225310616692,47.961694058082784,-8.5,2
34,99.74533288680591,11.55787988805272,-17.0,2
34,83.52724014808643,110.17586342971958,0.0,3
34,67.17286683957694,125.46398624536742,-8.5,3
34,50.81950249100347,140.76094368058463,-17.0,3
35,41.843398572056955,87.400703940339,0.0,1
35,45.24178029610951,52.9447189092186,-8.5,1
35,48.62505444954482,18.487124289784152,-17.0,1
35,21.776156708206514,105.64725806231957,0.0,2
35,21.978125270221845,98.54990563694345,-8.5,2
35,22.18147010467038,91.45498081748313,-17.0,2
35,12.85558950346462,83.17266089798048,0.0,3
35,52.32511331305397,43.71497406251243,-8.5,3
35,91.77799188092095,4.262279775017789,-17.0,3
36,53.79158922769351,84.86991564413228,-8.5,1
36,84.98863942389275,128.44278981555283,-17.0,1
36,37.59614056133408,46.64203612786054,0.0,2
36,25.80548897872266,85.67659163908252,-17.0,2
36,103.69537338771934,79.88800066778951,-8.5,3
36,67.61685505622148,22.570596699141845,-17.0,3
37,94.78243677031354,29.520908965539775,0.0,1
37,118.29788712060942,86.07217841817496,-8.5,1
37,141.79477066701043,142.62550082405414,-17.0,1
37,77.34859953482425,18.075635455284505,0.0,2
37,77.68490772220306,49.53372232752567,-8.5,2
37,78.0285901150591,81.00679745812616,-17.0,2
37,77.65838003954278,125.17687583846792,0.0,3
37,86.91893966469382,80.34161848561888,-8.5,3
37,96.20864914885078,35.50881482721012,-17.0,3
38,4.842023323835598,119.49181408287656,0.0,1
38,10.884010386597181,89.52693202275329,-17.0,1
38,24.563369198711104,85.32941861760352,0.0,2
38,56.22469647740452,116.2671502854319,-8.5,2
38,87.87237469345224,147.23003867922608,-17.0,2
38,84.12715372806069,21.13925323982792,0.0,3
38,111.27286210731414,60.35367751853767,-8.5,3
39,67.95123821688857,80.13374502031466,-8.5,1
39,112.3807668915495,56.17588139026159,-17.0,1
39,144.0998291759243,114.02593978046204,0.0,2
39,4.986321099636663,88.38684838238454,-17.0,2
39,112.2869708322848,125.02792160909088,0.0,3
39,102.07688104980132,124.29810875089917,-8.5,3
39,91.86947747423581,123.57826714075999,-17.0,3
40,45.27661537594463,129.63926320771276,0.0,1
40,40.64792353582736,74.95143906727625,-8.5,1
40,120.00277044335489,62.203445987787,0.0,2
40,98.97651028345972,62.375920508693696,-8.5,2
40,77.96160082800914,62.54194278876955,-17.0,2
40,21.749450393581434,94.67297694665618,0.0,3
40,26.216915163271107,94.16626657303284,-8.5,3
40,30.692019936668633,93.6640074329761,-17.0,3
41,34.66543430949524,26.745349848003496,0.0,1
41,57.31272976133649,120.18165835509622,-17.0,1
41,99.32830612391267,76.43546943078142,0.0,2
41,105.50277933453937,62.92926114705409,-17.0,2
41,145.55321278061456,107.78691976536982,0.0,3
41,137.36786330786333,83.31769943894366,-8.5,3
41,129.1640808470009,58.83754535138534,-17.0,3
42,25.31467234148856,37.422650525483895,0.0,1
42,13.941431799618583,58.3360601078529,-8.5,1
42,2.597957929631621,79.25225349652375,-17.0,1
42,22.099920704034545,75.65949822321602,-8.5,2
42,0.6521737861223041,50.7262163093718,-17.0,2
42,83.15330212584541,29.589072161821562,-8.5,3
42,68.41370887459794,43.34865127210962,-17.0,3
43,59.380764383503376,129.88130727091942,0.0,1
43,101.12706788721839,64.95839873231608,-8.5,1
43,142.86324567788844,0.0382892481531817,-17.0,1
43,56.55731814139129,85.80853636575215,-8.5,2
43,77.83742478965127,50.3893544238259,0.0,3
43,49.72438851368748,26.456978829386113,-8.5,3
43,21.60897268660813,2.5324187498871704,-17.0,3
44,33.846911637559764,4.002454813295607,0.0,1
44,90.32430126966997,43.489256604215825,-8.5,1
44,146.79054130050673,83.00998893951912,-17.0,1
44,29.659540967785816,2.094931102442352,0.0,2
44,49.971809820689955,27.504006735527554,-8.5,2
44,70.27336774922583,52.9102426737871,-17.0,2
44,33.809860876519934,90.83460688621669,0.0,3
44,83.20116992435538,81.67437063978743,-8.5,3
44,132.59054007676568,72.5300563410601,-17.0,3
45,111.86659549507166,74.13912120649493,-8.5,1
45,102.37794767494859,11.162523862639885,-17.0,1
45,40.7707512243848,56.32955866957919,-8.5,2
45,62.49391185093981,9.006134682899011,-17.0,2
45,137.44391989597435,37.17105295328918,-8.5,3
45,138.61252207746614,39.74892242079609,-17.0,3
46,60.298878173665564,53.05471371200452,0.0,1
46,59.46978360322145,91.1754501980108,-8.5,1
46,58.63397321671611,129.3083997872594,-17.0,1
46,119.5654603491127,75.50671251252028,-8.5,2
46,146.17679919459636,83.90213436355248,-17.0,2
46,29.56530537021209,25.793427860261218,-17.0,3
47,42.88617134437403,113.42642312959946,0.0,1
47,47.418652379305904,130.42159163841177,-8.5,1
47,51.945830719293625,147.3951727476724,-17.0,1
47,105.57830959344452,126.0795702839237,0.0,2
47,55.00203896200222,121.73488872093252,-8.5,2
47,4.422400998465663,117.40055084658563,-17.0,2
47,100.06002207524132,76.66801288959225,0.0,3
47,54.959315260636785,77.29196910730188,-8.5,3
47,9.861974023085248,77.89819640594105,-17.0,3
48,32.11692956590376,143.7306327159373,0.0,1
48,82.27674505856969,86.41516610233302,-8.5,1
48,132.43012112618555,29.10702691248398,-17.0,1
48,82.31259466848977,146.95169563392813,-8.5,2
48,128.27903653498979,147.5601190744285,-17.0,2
48,105.82834950312363,51.01503238945637,0.0,3
48,6.961029248772139,12.871103654977095,-17.0,3
49,99.60448213532258,44.50063089544534,0.0,1
49,88.66502079045091,80.79683135876907,-8.5,1
49,77.74040218684986,117.08749484335318,-17.0,1
49,52.0607124211301,74.05982310663343,0.0,2
49,30.017659957600262,77.77981655299787,-8.5,2
49,7.959552284876566,81.5068086762403,-17.0,2
49,84.15354643307937,42.58308322665445,0.0,3
49,101.29205454377234,48.29496704377309,-8.5,3
49,118.42523868679812,54.00216917635339,-17.0,3
50,114.40526262578435,47.27954931185553,0.0,1
50,57.04101154315739,21.025546167156755,-17.0,1
50,2.782119581319341,74.90760574973032,0.0,2
50,23.608295658186133,60.80383005308575,-8.5,2
50,44.421037907776984,46.706889797139155,-17.0,2
50,141.51276966465238,26.288469037446273,0.0,3
50,82.06513277006229,82.19903258362032,-8.5,3
51,73.21797223569313,35.99899324492854,-8.5,1
51,144.02189055109992,5.106089009784855,-17.0,1
51,124.54106364961383,17.817974476623554,0.0,2
51,114.33986746316032,54.69184499248652,-8.5,2
51,104.11237015463837,91.5649413775889,-17.0,2
51,58.67806714793286,105.12670362564806,0.0,3
51,78.72930128147028,125.22470091301517,-8.5,3
51,98.78308868058548,145.3085952942536,-17.0,3
52,20.110108709653016,89.0167598108157,0.0,1
52,71.45358921366919,92.25268181707578,-8.5,1
52,122.7931060222351,95.48087476625574,-17.0,1
52,61.148209420862116,112.1721787875715,0.0,2
52,10.376525609687434,90.28661057218949,-17.0,2
52,98.52701734824707,47.66105563840776,0.0,3
52,66.41226903207519,57.259036109401436,-8.5,3
53,48.17507482567705,25.192001713822243,0.0,1
53,94.73063715786758,28.696392528169536,-8.5,1
53,142.90093698916326,86.44739490173221,0.0,2
53,136.099610658111,52.525712714283365,-8.5,2
53,129.30499665450068,18.592851031723804,-17.0,2
53,98.76688046653301,133.0044302589854,0.0,3
54,38.54261994581047,37.0318199853082,0.0,1
54,44.291883961137636,71.86152344769079,-8.5,1
54,50.0349070170405,106.71748722545924,-17.0,1
54,32.05475058137835,36.31750112038453,0.0,2
54,65.78274870500533,87.21234678626234,-8.5,2
54,3.9499729069066274,19.512286573420976,0.0,3
54,57.7756890212874,18.66411932758241,-8.5,3
54,111.58161001951812,17.799658021738015,-17.0,3
55,111.21360060598624,29.427637784421727,0.0,1
55,113.84531638154294,42.949650970255796,-8.5,1
55,116.49204434182784,56.49164608026661,-17.0,1
55,57.1109104172581,43.527400494744725,0.0,2
55,58.2694076180541,72.4113505190595,-8.5,2
55,32.09309572243107,141.38527998137448,0.0,3
55,25.64461587449878,133.0894620440614,-8.5,3
55,19.212413006528728,124.80701030532194,-17.0,3
56,149.14271175112293,54.02926311294588,0.0,1
56,104.72097850402852,56.70411998336036,-8.5,1
56,60.31076511589391,59.366025160931216,-17.0,1
56,80.9365862697758,146.6048617540796,0.0,2
56,8.15359413075803,130.85031476557967,-17.0,2
56,39.98432863415504,55.22848092703896,0.0,3
56,60.56140843797746,6.451735306478114,-17.0,3
57,31.21279769338933,94.17212756437607,0.0,1
57,27.378240883081304,79.0127587082943,-8.5,1
57,23.563867180268005,63.85014721011928,-17.0,1
57,81.50228708796105,61.98325382785317,0.0,2
57,89.99993118386017,80.36039329721316,-8.5,2
57,98.48642167264455,98.72413197752122,-17.0,2
57,109.56545156980347,70.91249392396274,0.0,3
57,129.68036455397515,89.26128176449546,-8.5,3
57,149.79602465248743,107.61841465273517,-17.0,3
58,19.631537449973564,78.04189973110788,0.0,1
58,64.38412587970713,49.335282774302385,-8.5,1
58,109.13589746851474,20.639209975656417,-17.0,1
58,39.97538378306332,87.18820604262251,0.0,2
58,67.07458701395491,46.02757317588195,-17.0,2
58,94.72955436513071,114.6843018498538,0.0,3
58,19.848075669001854,24.173024826206134,-17.0,3
59,56.692426166389524,86.31442975105705,-8.5,1
59,74.00949911289246,74.82896367659588,0.0,2
59,109.81184243896881,44.0790560926607,-8.5,2
59,145.61573305492425,13.319106415190946,-17.0,2
59,54.3539610918508,123.28732736965718,0.0,3
59,75.72244425019795,82.59921379612007,-8.5,3
59,97.08809105608472,41.8988282110726,-17.0,3
60,108.19986311392783,124.46957853899976,-8.5,1
60,133.05903609092442,113.63846715380738,-17.0,1
60,139.1729641806093,13.854350597760677,0.0,2
60,135.69133463928233,17.60654364337099,-8.5,2
60,132.21775476770918,21.369802613129973,-17.0,2
60,36.81021611674609,84.63017538991011,-8.5,3
61,115.73000257204517,114.84396772291255,0.0,1
61,132.06059379585878,60.6891329668388,-8.5,1
61,148.3931807791181,6.550055761207137,-17.0,1
61,18.95914477327257,58.44547093961243,0.0,2
61,74.39588951165099,73.22490604066631,-8.5,2
61,129.8300414889574,88.01687451876742,-17.0,2
61,129.4640649507592,77.99868959529687,0.0,3
61,113.24151410881291,92.40495173999099,-8.5,3
61,97.01527504105697,106.81750036361063,-17.0,3
62,30.65630531817011,40.868253969651235,0.0,1
62,52.56361103804313,22.115102711559565,-8.5,1
62,74.4544621077025,3.358658450237482,-17.0,1
62,9.320390120290103,51.027824864808835,0.0,2
62,79.26955323290514,46.916084890398636,-8.5,2
62,149.2217987437793,42.796072483867206,-17.0,2
62,0.6831508734627305,73.0433590622101,0.0,3
62,63.97881481185393,110.11217948833429,-8.5,3
62,127.27259712233038,147.14565866305622,-17.0,3
63,79.53523869060565,84.22377813465351,-8.5,1
63,60.57084516960596,124.64567540670011,-17.0,2
63,41.206243420169315,37.016130122202284,0.0,3
63,21.83246673165307,44.08566494591012,-8.5,3
63,2.458179032022403,51.176887656060686,-17.0,3
64,55.522672352786756,25.274576363827354,0.0,1
64,42.03042319463078,45.726497079310924,-8.5,1
64,64.77934645190221,147.7457284913049,0.0,2
64,46.41583412832465,113.86967793608412,-8.5,2
64,28.05353902558871,79.9925253635356,-17.0,2
64,139.31117526039256,125.47781652364225,0.0,3
64,99.69992173807078,80.92313778916044,-8.5,3
64,60.07778035834434,36.35455937916302,-17.0,3
65,3.1059073624303406,17.61446664898213,0.0,1
65,30.37930447957834,47.3246603507717,-8.5,1
65,57.64819889216074,77.03221857272135,-17.0,1
65,40.35330433279731,38.761336760180384,0.0,2
65,43.07069001777698,58.31286734734114,-8.5,2
65,45.79639593629501,77.86470607036776,-17.0,2
65,78.60165460780867,54.96786796122932,0.0,3
65,128.00920167102197,79.03812173456033,-17.0,3
66,78.68279584165982,45.94684901446459,0.0,1
66,97.4678416873099,96.05435676048702,-8.5,1
66,116.22879165683506,146.15709569436675,-17.0,1
66,48.75735597041605,78.70021890371332,-8.5,2
66,49.74297973446917,22.222414427979846,-17.0,2
67,100.51594836613828,45.063903279270235,-8.5,1
67,55.941027087064704,58.41246800810602,-17.0,1
67,144.05449342319605,48.830395163288195,0.0,2
67,94.38615283854044,70.6436826802594,-8.5,2
67,44.7011158330051,92.43474391006906,-17.0,2
67,87.94369236196759,39.12676694501161,0.0,3
67,92.21990667752468,85.74924558608724,-8.5,3
67,96.47148332873638,132.38474651816006,-17.0,3
68,78.90429015977139,53.838893138847254,-8.5,1
68,72.94623958289887,4.108052571682757,-17.0,1
68,134.09366304197707,78.59508188093443,0.0,2
68,81.53508373235272,84.58174365920108,-8.5,2
68,28.979055427832257,90.5632027279391,-17.0,2
68,20.291950143844765,46.13481224360082,0.0,3
68,81.97133633897081,82.38479525465421,-8.5,3
68,143.63755812607084,118.62970687388449,-17.0,3
69,58.39270683213241,119.93772508233691,0.0,1
69,89.61985434261811,60.414475443074416,-8.5,1
69,120.8497050851207,0.9022161454789674,-17.0,1
69,16.801969718715135,122.9737029848435,0.0,2
69,64.15760933789622,126.56933729977284,-8.5,2
69,111.51845222215621,130.16668645555876,-17.0,2
69,45.034615108236615,14.112644848336286,0.0,3
69,24.070017131131266,39.73251396285676,-8.5,3
70,83.23377311918337,26.92977154505604,0.0,1
70,62.235386991977784,61.89998018730626,-8.5,1
70,41.25568675821008,96.89253704255333,-17.0,1
70,147.2031544518245,128.8906094318644,0.0,2
70,127.15058214724537,120.1816620803043,-8.5,2
70,107.096161077361,111.45201231284125,-17.0,2
70,40.4161274474102,80.07701244917531,0.0,3
70,70.9639856695568,111.41633997932637,-8.5,3
70,101.51770506245313,142.77052522917495,-17.0,3
71,139.348189690305,130.71761860967277,0.0,1
71,77.97120264830826,128.94626587991226,-8.5,1
71,16.592267656214915,127.17075920580046,-17.0,1
71,141.0003159750037,46.938131992037114,0.0,2
71,134.50117061783888,94.20035829732669,-8.5,2
71,128.0160327803085,141.44686405157353,-17.0,2
71,148.68396662470295,86.39040791448372,-17.0,3
72,60.61523539957884,87.20014283319587,-8.5,1
72,62.77319274905339,106.7796623282344,-17.0,1
72,30.610047869767012,143.39668787740752,-17.0,2
72,114.41236289892151,42.6280725372932,-8.5,3
73,131.91627927161045,127.49050187990719,-17.0,1
73,27.262406667665246,0.041534109873007756,0.0,2
73,70.41498620884485,72.92564169657759,-8.5,2
73,113.55049637329957,145.7824032481444,-17.0,2
73,106.09415954299635,144.0916759369262,0.0,3
74,20.48291418599149,58.79940465381606,0.0,1
74,74.61019181879173,53.285987817700175,-8.5,1
74,128.75007276538162,47.78549994277569,-17.0,1
74,18.727467709568455,134.03177558886497,0.0,2
74,46.54655932292348,117.6432375025002,-8.5,2
74,114.74513969905453,49.876126846556815,0.0,3
74,71.87598448397074,89.23013166875114,-8.5,3
74,29.00868688368998,128.58563007990116,-17.0,3
75,102.9431872934839,130.44518244085273,0.0,1
75,95.73628148957391,110.9528346664101,-8.5,1
75,88.52847868616641,91.431342775515,-17.0,1
75,72.0015238789067,56.94206379311833,0.0,2
75,63.01224193147442,108.83711032353042,-17.0,2
75,127.02624747965297,98.09123078058794,-8.5,3
75,122.77829134958147,59.04245002606604,-17.0,3
76,75.22880828452094,23.674569737226776,0.0,1
76,115.6544002657086,109.29668929478247,-17.0,1
76,42.03528896210503,128.62944741372542,0.0,2
76,62.40755714441018,124.91504038838904,-8.5,2
